Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-01-03 00:00:00-05:00,26.71608909679299,26.83836452197202,26.47615164957586,26.796836853027344,115127600,0.0,0.0
2017-01-04 00:00:00-05:00,26.72762180360494,26.879890500214323,26.704551269013233,26.766841888427734,84472400,0.0,0.0
2017-01-05 00:00:00-05:00,26.74376825374277,26.960635126137664,26.718390140582994,26.902957916259766,88774400,0.0,0.0
2017-01-06 00:00:00-05:00,26.942178737053393,27.26055807083818,26.870659558093067,27.202880859375,127007600,0.0,0.0
2017-01-09 00:00:00-05:00,27.212108026572132,27.553557897454613,27.209802205404447,27.452045440673828,134247600,0.0,0.0
2017-01-10 00:00:00-05:00,27.401290585574294,27.542023131284918,27.292858899687268,27.479732513427734,97848400,0.0,0.0
2017-01-11 00:00:00-05:00,27.394371542041842,27.668915668724587,27.362072440099055,27.62738800048828,110354400,0.0,0.0
2017-01-12 00:00:00-05:00,27.43128760971019,27.52357151854024,27.272097910982577,27.512035369873047,108344800,0.0,0.0
2017-01-13 00:00:00-05:00,27.479728725457633,27.597390720934097,27.410515372784726,27.463579177856445,104447600,0.0,0.0
2017-01-17 00:00:00-05:00,27.302088628843194,27.740435862743468,27.274404689128275,27.68506622314453,137759200,0.0,0.0
2017-01-18 00:00:00-05:00,27.68506782047988,27.80042226973188,27.618162028693416,27.68276023864746,94852000,0.0,0.0
2017-01-19 00:00:00-05:00,27.546639125358606,27.70582704698302,27.539718140962194,27.634307861328125,102389200,0.0,0.0
2017-01-20 00:00:00-05:00,27.788884517413678,27.788884517413678,27.62277559861686,27.68506622314453,130391600,0.0,0.0
2017-01-23 00:00:00-05:00,27.685056972032626,27.87193054333992,27.631993171695417,27.703514099121094,88200800,0.0,0.0
2017-01-24 00:00:00-05:00,27.581245247686446,27.708134066106123,27.569709100480594,27.678142547607422,92844000,0.0,0.0
2017-01-25 00:00:00-05:00,27.78196066846024,28.169551626034522,27.749661568676462,28.11879539489746,129510400,0.0,0.0
2017-01-26 00:00:00-05:00,28.070348456550256,28.24799527636033,28.054198905673797,28.132640838623047,105350400,0.0,0.0
2017-01-27 00:00:00-05:00,28.17878016264809,28.227228812273786,28.05419716639532,28.134944915771484,82251600,0.0,0.0
2017-01-30 00:00:00-05:00,27.89962167911948,28.06111717224121,27.837331063249348,28.06111717224121,121510000,0.0,0.0
2017-01-31 00:00:00-05:00,27.95037802199968,28.00574765412798,27.828102610972287,27.996519088745117,196804000,0.0,0.0
2017-02-01 00:00:00-05:00,29.306944464520072,30.105198621684547,29.302331062068244,29.703763961791992,447940000,0.0,0.0
2017-02-02 00:00:00-05:00,29.526118698927537,29.85141725444363,29.47997587391791,29.65300750732422,134841600,0.0,0.0
2017-02-03 00:00:00-05:00,29.6022508961307,29.80527580320343,29.567645978033095,29.779897689819336,98029200,0.0,0.0
2017-02-06 00:00:00-05:00,29.79143951134149,30.107509557970577,29.738373933032584,30.059059143066406,107383600,0.0,0.0
2017-02-07 00:00:00-05:00,30.11673549244938,30.474334958690797,30.095972538236566,30.345138549804688,152735200,0.0,0.0
2017-02-08 00:00:00-05:00,30.303609106832457,30.504324681488203,30.27361582957578,30.46279525756836,92016400,0.0,0.0
2017-02-09 00:00:00-05:00,30.504495863128692,30.689863815382644,30.381690346075366,30.682912826538086,113399600,0.1425,0.0
2017-02-10 00:00:00-05:00,30.692194745661524,30.80341414472541,30.597193148152336,30.61341094970703,80262000,0.0,0.0
2017-02-13 00:00:00-05:00,30.835847387276022,31.007313393730705,30.75938296016516,30.884504318237305,92141600,0.0,0.0
2017-02-14 00:00:00-05:00,30.926219989739653,31.30158767474926,30.87524369478761,31.285369873046875,132904800,0.0,0.0
2017-02-15 00:00:00-05:00,31.401218432168847,31.575000258332146,31.1926781194127,31.39889907836914,142492400,0.0,0.0
2017-02-16 00:00:00-05:00,31.43597292324121,31.489265025850187,31.243653947495485,31.361827850341797,90338400,0.0,0.0
2017-02-17 00:00:00-05:00,31.303900845981765,31.473047499131166,31.303900845981765,31.447559356689453,88792800,0.0,0.0
2017-02-21 00:00:00-05:00,31.565735169461433,31.68622491229545,31.507807884429813,31.674638748168945,98028800,0.0,0.0
2017-02-22 00:00:00-05:00,31.6120759169349,31.771955787429658,31.53793083148276,31.76963996887207,83347600,0.0,0.0
2017-02-23 00:00:00-05:00,31.832206203294128,31.855374998421865,31.581959880946172,31.635251998901367,83152800,0.0,0.0
2017-02-24 00:00:00-05:00,31.491592885301156,31.66537475585938,31.345614982639866,31.665374755859375,87106400,0.0,0.0
2017-02-27 00:00:00-05:00,31.776580991477363,31.846094418007187,31.577311054411727,31.727920532226562,81029600,0.0,0.0
2017-02-28 00:00:00-05:00,31.76269333923318,31.846108781571925,31.67464272354191,31.741840362548828,93931600,0.0,0.0
2017-03-01 00:00:00-05:00,31.950363916992753,32.4740251488691,31.88316984152361,32.39060974121094,145658400,0.0,0.0
2017-03-02 00:00:00-05:00,32.43928301264,32.50416129581718,32.15196237599731,32.198307037353516,104844000,0.0,0.0
2017-03-03 00:00:00-05:00,32.15659271978866,32.39988801296421,32.112567419472995,32.388301849365234,84432400,0.0,0.0
2017-03-06 00:00:00-05:00,32.29329361045806,32.38597936457074,32.11488016304117,32.28634262084961,87000000,0.0,0.0
2017-03-07 00:00:00-05:00,32.221468588135636,32.43464054716233,32.15890613785156,32.32805633544922,69785200,0.0,0.0
2017-03-08 00:00:00-05:00,32.1959791453505,32.39293329708325,32.16585936617749,32.20756530761719,74828800,0.0,0.0
2017-03-09 00:00:00-05:00,32.147328370305814,32.158910999190404,31.755739345659407,32.1334228515625,88623600,0.0,0.0
2017-03-10 00:00:00-05:00,32.26549363674278,32.290981780321495,32.12415093791544,32.24000549316406,78451200,0.0,0.0
2017-03-13 00:00:00-04:00,32.17280638065802,32.30719453242354,32.165855391277034,32.253902435302734,69686800,0.0,0.0
2017-03-14 00:00:00-04:00,32.277075220046925,32.35817127585512,32.17048748867623,32.20524597167969,61236400,0.0,0.0
2017-03-15 00:00:00-04:00,32.302572611616505,32.613062016013366,32.214522005509565,32.545867919921875,102767200,0.0,0.0
2017-03-16 00:00:00-04:00,32.60610260100389,32.67561603336158,32.499514866642095,32.599151611328125,76928000,0.0,0.0
2017-03-17 00:00:00-04:00,32.67098323211855,32.67098323211855,32.41378598865446,32.43695831298828,175540000,0.0,0.0
2017-03-20 00:00:00-04:00,32.53195043029265,32.78683180912643,32.492560314581915,32.777565002441406,86168000,0.0,0.0
2017-03-21 00:00:00-04:00,32.928179423798255,33.088059264033994,32.37671064979096,32.402198791503906,158119600,0.0,0.0
2017-03-22 00:00:00-04:00,32.40452144212943,32.810012397072626,32.38366493453308,32.76830291748047,103440800,0.0,0.0
2017-03-23 00:00:00-04:00,32.731234642011984,32.80538327023991,32.58062510237565,32.6524543762207,81385200,0.0,0.0
2017-03-24 00:00:00-04:00,32.78682865911763,32.84244010068383,32.520364681428134,32.58755874633789,89582400,0.0,0.0
2017-03-27 00:00:00-04:00,32.29792922293828,32.72195727284184,32.11951223748594,32.6431770324707,94300400,0.0,0.0
2017-03-28 00:00:00-04:00,32.65013162474638,33.37537873675065,32.582934002732934,33.31977081298828,133499200,0.0,0.0
2017-03-29 00:00:00-04:00,33.291979717933934,33.47966715990386,33.178444460581794,33.3939323425293,116760000,0.0,0.0
2017-03-30 00:00:00-04:00,33.41013065289571,33.48195989736018,33.250250832326536,33.349884033203125,84829200,0.0,0.0
2017-03-31 00:00:00-04:00,33.30122879165244,33.4286694909784,33.1367137915044,33.28732681274414,78646800,0.0,0.0
2017-04-03 00:00:00-04:00,33.29892351077941,33.3939215752472,33.1459946231956,33.29660415649414,79942800,0.0,0.0
2017-04-04 00:00:00-04:00,33.19233389743526,33.57233674094522,33.173796742190774,33.544532775878906,79565600,0.0,0.0
2017-04-05 00:00:00-04:00,33.417083906879164,33.70440443981025,33.322082335232594,33.37074279785156,110871600,0.0,0.0
2017-04-06 00:00:00-04:00,33.43330112688121,33.48659676016293,33.23866635096516,33.28732681274414,84596000,0.0,0.0
2017-04-07 00:00:00-04:00,33.303550771914246,33.40781916861968,33.19696655682889,33.21318435668945,66688800,0.0,0.0
2017-04-10 00:00:00-04:00,33.27343055135499,33.338308821141986,33.11123134128695,33.17379379272461,75733600,0.0,0.0
2017-04-11 00:00:00-04:00,33.12051312168719,33.21551474082036,32.453189504207785,32.81697463989258,121517600,0.0,0.0
2017-04-12 00:00:00-04:00,32.809997405848314,32.93743453355127,32.67328640216142,32.85633850097656,81400000,0.0,0.0
2017-04-13 00:00:00-04:00,32.881837553703654,32.99074110800135,32.68256759643555,32.68256759643555,71291600,0.0,0.0
