Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-01-03 00:00:00-05:00,56.59396644060871,56.639031818901465,55.99909450764763,56.40468978881836,20694100,0.0,0.0
2017-01-04 00:00:00-05:00,56.3145551583324,56.5579123251523,55.99007893590587,56.15231704711914,21340000,0.0,0.0
2017-01-05 00:00:00-05:00,56.05317115268126,56.476793269545674,55.908959880299236,56.15231704711914,24876000,0.0,0.0
2017-01-06 00:00:00-05:00,56.152297221262444,56.91842212888666,55.917955275731934,56.63901138305664,19922900,0.0,0.0
2017-01-09 00:00:00-05:00,56.56692453294576,56.85535051856547,56.36863618055893,56.45876693725586,20382700,0.0,0.0
2017-01-10 00:00:00-05:00,56.5398883922093,56.84633779155467,56.13429309333041,56.44074249267578,18593000,0.0,0.0
2017-01-11 00:00:00-05:00,56.43172988481951,56.990548155254295,56.26949176787585,56.95449447631836,21517300,0.0,0.0
2017-01-12 00:00:00-05:00,56.83731211811403,57.14376144212291,55.83684510625363,56.43171691894531,20968200,0.0,0.0
2017-01-13 00:00:00-05:00,56.44074435367935,56.66607470067869,56.19738716632788,56.51285171508789,19422300,0.0,0.0
2017-01-17 00:00:00-05:00,56.4948110616809,56.512837897625445,55.908950927418886,56.35961151123047,20664000,0.0,0.0
2017-01-18 00:00:00-05:00,56.48579588503204,56.512837858063634,55.990069930839816,56.33257293701172,19670100,0.0,0.0
2017-01-19 00:00:00-05:00,56.098239968893346,56.76521581430971,56.06218629123085,56.15231704711914,18451700,0.0,0.0
2017-01-20 00:00:00-05:00,56.48580113878679,56.62100070171751,56.215405451193064,56.54889678955078,30213500,0.0,0.0
2017-01-23 00:00:00-05:00,56.51285034047134,56.89140366385356,56.395677600166685,56.7471923828125,23097600,0.0,0.0
2017-01-24 00:00:00-05:00,56.96350010064534,57.45021437018105,56.72915466497222,57.251922607421875,24672900,0.0,0.0
2017-01-25 00:00:00-05:00,57.63949821750533,57.77469435047073,57.18883756441814,57.396141052246094,23672700,0.0,0.0
2017-01-26 00:00:00-05:00,57.792720979607296,58.171274253937845,57.27896470430944,57.927913665771484,43554600,0.0,0.0
2017-01-27 00:00:00-05:00,58.93739897163077,59.40608989622244,58.486738323811885,59.28891372680664,44818000,0.0,0.0
2017-01-30 00:00:00-05:00,59.207804808847435,59.297935573300144,58.4056293151062,58.703060150146484,31651400,0.0,0.0
2017-01-31 00:00:00-05:00,58.45971201976383,58.7210960753861,57.918920504510304,58.27043533325195,25270500,0.0,0.0
2017-02-01 00:00:00-05:00,58.009029145111846,58.24337456704087,57.20685388029459,57.305999755859375,39671500,0.0,0.0
2017-02-02 00:00:00-05:00,57.00856211452957,57.15277335942298,56.55790154445424,56.93645477294922,45827000,0.0,0.0
2017-02-03 00:00:00-05:00,57.23390294207327,57.41416789096173,56.84633450535685,57.396141052246094,30301800,0.0,0.0
2017-02-06 00:00:00-05:00,57.2338963008945,57.36909585643984,56.90942011819969,57.36008071899414,19796400,0.0,0.0
2017-02-07 00:00:00-05:00,57.45022537536599,57.486275616918235,56.99054955332633,57.170814514160156,20277200,0.0,0.0
2017-02-08 00:00:00-05:00,57.29699464809085,57.513313272483806,56.981533569046846,57.089691162109375,18096400,0.0,0.0
2017-02-09 00:00:00-05:00,57.25192516384478,58.08114248655429,57.071660229493354,57.7386360168457,22644400,0.0,0.0
2017-02-10 00:00:00-05:00,57.9099006652832,57.9549694864545,57.666543471685145,57.6845703125,18170700,0.0,0.0
2017-02-13 00:00:00-05:00,57.90087792103904,58.45969959809892,57.80173202871332,58.33351516723633,22920100,0.0,0.0
2017-02-14 00:00:00-05:00,58.4060577480947,58.68715904105498,58.05240503607373,58.55113983154297,23108400,0.39,0.0
2017-02-15 00:00:00-05:00,58.487667230703536,58.551141941666785,58.17936346837478,58.514869689941406,17005200,0.0,0.0
2017-02-16 00:00:00-05:00,58.70528460450049,59.158677302535736,58.43325313661347,58.50579071044922,20546300,0.0,0.0
