Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-02 00:00:00-05:00,369.0571084332548,371.0709095466851,362.0581953380122,366.10552978515625,25258600,0.0,0.0
2024-01-03 00:00:00-05:00,364.2694800267969,368.4648819106026,363.7759033345844,365.83905029296875,23083500,0.0,0.0
2024-01-04 00:00:00-05:00,365.90813521572943,368.3069105586838,362.45309858783475,363.21319580078125,20901500,0.0,0.0
2024-01-05 00:00:00-05:00,364.2299324066576,367.28023230519466,361.79166269723777,363.0256042480469,21004600,0.0,0.0
2024-01-08 00:00:00-05:00,364.5557242835835,370.3799532157685,364.2694714991835,369.8764953613281,23134000,0.0,0.0
2024-01-09 00:00:00-05:00,367.2309030972876,371.1597538902258,366.421430173672,370.96234130859375,20830000,0.0,0.0
2024-01-10 00:00:00-05:00,371.53491598944055,379.2347304946399,371.4855703702305,377.8526916503906,25514200,0.0,0.0
2024-01-11 00:00:00-05:00,381.0411463241009,385.6610162048473,375.49334999822275,379.6887512207031,27850800,0.0,0.0
2024-01-12 00:00:00-05:00,380.53773385254453,383.68675543751164,379.7085286566561,383.4794616699219,21661200,0.0,0.0
2024-01-16 00:00:00-05:00,388.602812151916,388.96805409085823,382.64039716399947,385.25634765625,27202300,0.0,0.0
2024-01-17 00:00:00-05:00,382.9957953292044,385.0984068116101,379.86650572773016,384.4666442871094,22234100,0.0,0.0
2024-01-18 00:00:00-05:00,386.68768506128634,388.92851216757646,385.10823378403643,388.81005859375,23392100,0.0,0.0
2024-01-19 00:00:00-05:00,390.67578129578703,393.54840087890625,388.4448053024204,393.54840087890625,29331100,0.0,0.0
2024-01-22 00:00:00-05:00,394.8810558423085,395.4733538528461,388.5336672952226,391.4161682128906,27016900,0.0,0.0
2024-01-23 00:00:00-05:00,390.6659247403921,394.24929609694567,388.8692984754516,393.77545166015625,20525900,0.0,0.0
2024-01-24 00:00:00-05:00,396.3815117791478,400.4189648276225,395.3055183860797,397.3883972167969,24867000,0.0,0.0
2024-01-25 00:00:00-05:00,399.12587040416065,401.7813154634368,397.3588573808602,399.6687927246094,21021200,0.0,0.0
2024-01-26 00:00:00-05:00,399.1752251606538,400.9521193988072,397.26014510844533,398.7408752441406,17803300,0.0,0.0
2024-01-29 00:00:00-05:00,400.8434667217464,404.71312091427023,399.13568066698633,404.4564514160156,24510200,0.0,0.0
2024-01-30 00:00:00-05:00,406.96386964515773,407.74369913947424,401.22851081076954,403.34100341796875,33477600,0.0,0.0
2024-01-31 00:00:00-05:00,401.7319152692152,409.98453286629814,392.1071701932433,392.472412109375,47871100,0.0,0.0
2024-02-01 00:00:00-05:00,396.66784274923083,402.7585925635756,396.6382293518577,398.5928039550781,30657700,0.0,0.0
2024-02-02 00:00:00-05:00,398.62235504354715,407.34878623666043,398.3755667288363,405.9371643066406,28256700,0.0,0.0
2024-02-05 00:00:00-05:00,404.6341529667765,405.8779758304878,398.8000730412909,400.4387512207031,25352300,0.0,0.0
2024-02-06 00:00:00-05:00,400.6657964934495,402.72894332826615,397.7339499122829,400.2807922363281,18382600,0.0,0.0
2024-02-07 00:00:00-05:00,402.2057657386807,408.977623299913,402.16627116929635,408.7308349609375,22340500,0.0,0.0
2024-02-08 00:00:00-05:00,408.7308122744756,410.22142339932105,407.23035010197816,408.7900390625,21225300,0.0,0.0
2024-02-09 00:00:00-05:00,409.9154079087516,415.4138590210017,409.757459765656,415.1473083496094,22032800,0.0,0.0
2024-02-12 00:00:00-05:00,415.1571625521398,415.3348429045064,409.4218046606071,409.9252624511719,21202900,0.0,0.0
2024-02-13 00:00:00-05:00,399.7378214126868,404.8019221765738,398.20774599449635,401.10009765625,27824900,0.0,0.0
2024-02-14 00:00:00-05:00,403.5725652715375,405.3230467916911,400.1111396506927,404.9768981933594,20401200,0.75,0.0
2024-02-15 00:00:00-05:00,403.6418270582009,404.6209064246705,399.8342525934749,402.0792236328125,21825500,0.0,0.0
2024-02-16 00:00:00-05:00,403.4637923812322,403.7901722944783,398.99361896429224,399.6067810058594,22296500,0.0,0.0
2024-02-20 00:00:00-05:00,398.79576083109305,400.03198420454646,393.6234215525541,398.3507385253906,24307900,0.0,0.0
2024-02-21 00:00:00-05:00,395.7596706387702,397.8563009238514,392.8421710254568,397.74749755859375,18518900,0.0,0.0
2024-02-22 00:00:00-05:00,405.66919761409457,408.28008583103167,404.0670568612319,407.11309814453125,27009900,0.0,0.0
2024-02-23 00:00:00-05:00,411.0888090231092,411.2766872182918,404.46263934607134,405.8175354003906,16295900,0.0,0.0
2024-02-26 00:00:00-05:00,406.9252114178632,407.61750865515694,402.87039227350954,403.0484313964844,16193500,0.0,0.0
2024-02-27 00:00:00-05:00,403.4934639055569,403.8198438215264,399.39910723637763,402.9891052246094,14835800,0.0,0.0
2024-02-28 00:00:00-05:00,403.6813622301974,404.7890136651283,400.85289732894444,403.2264404296875,13183100,0.0,0.0
2024-02-29 00:00:00-05:00,404.1363132517421,409.63503299154024,401.44628969562774,409.0812072753906,31947300,0.0,0.0
2024-03-01 00:00:00-05:00,406.7372936922519,411.2866021355908,406.3516076606767,410.9206848144531,17823400,0.0,0.0
2024-03-04 00:00:00-05:00,408.8834074088287,412.75031823241517,407.7757559549475,410.34710693359375,17596000,0.0,0.0
2024-03-05 00:00:00-05:00,409.3976900637708,409.6845023906636,396.22451427648355,398.21234130859375,26919200,0.0,0.0
2024-03-06 00:00:00-05:00,398.5288145311868,400.6946806605517,393.99930460815386,397.65850830078125,22344100,0.0,0.0
2024-03-07 00:00:00-05:00,401.644063065413,405.26372907387855,397.8068205149772,404.63079833984375,18718500,0.0,0.0
2024-03-08 00:00:00-05:00,403.46376381248507,405.8966732764971,399.87376610841244,401.7429504394531,18002200,0.0,0.0
2024-03-11 00:00:00-04:00,399.3100726931067,401.2088950055716,396.83762579993305,400.0616760253906,16120800,0.0,0.0
2024-03-12 00:00:00-04:00,403.1275136284859,410.98990677094014,402.306674544951,410.7030944824219,22457000,0.0,0.0
2024-03-13 00:00:00-04:00,413.49205243943396,413.571157465626,406.9153492946695,410.5251159667969,17115900,0.0,0.0
2024-03-14 00:00:00-04:00,415.60841385381684,423.10488956508317,413.3832117005198,420.5335388183594,34157300,0.0,0.0
2024-03-15 00:00:00-04:00,414.66893074173265,417.9424481650146,408.2405685225254,411.83056640625,45079900,0.0,0.0
2024-03-18 00:00:00-04:00,409.6844699154105,416.09306343618266,409.2196486698743,412.72064208984375,20106000,0.0,0.0
2024-03-19 00:00:00-04:00,413.22497266505087,417.02267757704544,410.97010235049925,416.7655334472656,19837900,0.0,0.0
2024-03-20 00:00:00-04:00,417.3490749958178,421.2654227938467,416.0238469576272,420.5434875488281,17860100,0.0,0.0
2024-03-21 00:00:00-04:00,425.092769724827,426.07187931857345,422.45221307253894,424.6378479003906,21296200,0.0,0.0
2024-03-22 00:00:00-04:00,424.9642424933846,425.1224525568096,421.3742442819616,424.0148010253906,17648500,0.0,0.0
2024-03-25 00:00:00-04:00,420.5533287801241,422.6994260228323,416.9633309623895,418.1995544433594,18060500,0.0,0.0
2024-03-26 00:00:00-04:00,420.9193083209512,421.2951251437165,416.7062785982854,417.0029602050781,16725600,0.0,0.0
2024-03-27 00:00:00-04:00,419.7621752794236,419.7720747256789,414.3920274982848,416.78533935546875,16705000,0.0,0.0
2024-03-28 00:00:00-04:00,416.3204751185283,417.2204493789311,414.5007578884914,416.0831298828125,21871200,0.0,0.0
2024-04-01 00:00:00-04:00,419.2775240816424,423.17410250113244,417.56658009745524,419.89068603515625,16316000,0.0,0.0
2024-04-02 00:00:00-04:00,415.4798683479255,417.72486953541625,413.2348973416725,416.79522705078125,17912000,0.0,0.0
2024-04-03 00:00:00-04:00,415.1040961428757,418.59519021361444,414.47113520321466,415.816162109375,16502300,0.0,0.0
2024-04-04 00:00:00-04:00,420.30610003731573,423.9455650411732,412.96789407723793,413.27447509765625,19370900,0.0,0.0
2024-04-05 00:00:00-04:00,415.3810083958257,421.809370796235,413.7096317572202,420.83026123046875,16554800,0.0,0.0
2024-04-08 00:00:00-04:00,420.48411653092035,422.5708472466926,418.63470088049553,419.9104919433594,14272400,0.0,0.0
2024-04-09 00:00:00-04:00,421.74011889073387,423.0257792491063,416.9732338650976,421.5818786621094,12496900,0.0,0.0
